ts;vOutsideTemp;vSupplyTemp;vReturnTemp;
04.07.2021 13:00:00;24.2;51.8;52.9;
04.07.2021 14:00:00;24.8;53.5;53.0;
04.07.2021 15:00:00;25.9;53.1;50.0;
04.07.2021 16:00:00;27.0;51.0;50.6;
04.07.2021 17:00:00;26.3;52.1;53.3;
04.07.2021 18:00:00;26.4;53.9;54.8;
04.07.2021 19:00:00;24.7;52.8;50.0;
04.07.2021 20:00:00;22.5;50.2;50.6;
04.07.2021 21:00:00;21.7;52.7;54.0;
04.07.2021 22:00:00;21.7;53.7;54.6;
04.07.2021 23:00:00;21.2;48.9;48.7;
05.07.2021 00:00:00;20.8;46.4;46.4;
05.07.2021 01:00:00;19.9;43.1;43.5;
05.07.2021 02:00:00;19.6;53.8;54.5;
05.07.2021 03:00:00;19.0;48.0;47.0;
05.07.2021 04:00:00;18.6;44.8;46.3;
05.07.2021 05:00:00;18.2;42.6;42.6;
05.07.2021 06:00:00;18.3;52.9;51.6;
05.07.2021 07:00:00;18.4;52.3;47.5;
05.07.2021 08:00:00;19.0;52.0;54.4;
05.07.2021 09:00:00;20.2;52.3;53.9;
05.07.2021 10:00:00;22.2;53.1;54.0;
05.07.2021 11:00:00;23.8;52.2;50.8;
05.07.2021 12:00:00;23.7;51.5;51.2;
05.07.2021 13:00:00;24.6;51.8;52.1;
05.07.2021 14:00:00;24.3;53.4;54.4;
05.07.2021 15:00:00;24.8;56.9;48.5;
05.07.2021 16:00:00;25.1;51.8;51.8;
05.07.2021 17:00:00;24.9;51.8;51.8;
05.07.2021 18:00:00;25.0;53.5;54.3;
05.07.2021 19:00:00;24.1;57.6;52.3;
05.07.2021 20:00:00;22.8;51.4;51.2;
05.07.2021 21:00:00;22.1;53.9;54.6;
05.07.2021 22:00:00;21.7;55.1;52.0;
05.07.2021 23:00:00;20.2;57.8;50.4;
06.07.2021 00:00:00;18.9;50.3;50.0;
06.07.2021 01:00:00;18.2;46.7;48.0;
06.07.2021 02:00:00;17.5;44.5;44.6;
06.07.2021 03:00:00;16.7;52.1;52.9;
06.07.2021 04:00:00;15.9;46.5;46.8;
06.07.2021 05:00:00;16.0;44.5;45.3;
06.07.2021 06:00:00;16.5;52.9;55.5;
06.07.2021 07:00:00;27.3;52.1;52.4;
06.07.2021 08:00:00;29.8;53.3;55.8;
06.07.2021 09:00:00;29.4;52.5;53.8;
06.07.2021 10:00:00;26.5;52.7;54.2;
06.07.2021 11:00:00;24.6;59.2;47.2;
06.07.2021 12:00:00;25.5;51.9;52.3;
06.07.2021 13:00:00;26.4;53.4;54.5;
06.07.2021 14:00:00;26.9;51.7;49.8;
06.07.2021 15:00:00;28.0;52.8;54.1;
06.07.2021 16:00:00;28.7;55.9;50.2;
06.07.2021 17:00:00;28.8;57.8;46.9;
06.07.2021 18:00:00;28.8;52.2;52.3;
06.07.2021 19:00:00;28.4;50.7;49.9;
06.07.2021 20:00:00;28.0;52.2;51.9;
06.07.2021 21:00:00;25.4;53.6;54.7;
06.07.2021 22:00:00;23.8;54.9;55.1;
06.07.2021 23:00:00;22.8;48.9;37.1;
07.07.2021 00:00:00;21.8;51.3;49.1;
07.07.2021 01:00:00;21.7;47.9;34.2;
07.07.2021 02:00:00;21.9;48.2;47.4;
07.07.2021 03:00:00;20.3;44.1;45.1;
07.07.2021 04:00:00;19.8;42.6;42.6;
07.07.2021 05:00:00;19.5;49.4;49.0;
07.07.2021 06:00:00;19.4;52.9;55.0;
07.07.2021 07:00:00;18.6;53.3;54.6;
07.07.2021 08:00:00;18.4;54.5;55.2;
07.07.2021 09:00:00;16.9;50.5;43.6;
07.07.2021 10:00:00;17.2;51.9;52.7;
07.07.2021 11:00:00;17.5;53.2;54.1;
07.07.2021 12:00:00;18.6;50.9;50.8;
07.07.2021 13:00:00;21.7;54.0;53.0;
07.07.2021 14:00:00;22.4;54.1;54.2;
07.07.2021 15:00:00;23.0;53.8;45.8;
07.07.2021 16:00:00;22.7;51.8;51.5;
07.07.2021 17:00:00;23.3;53.1;54.0;
07.07.2021 18:00:00;22.6;57.9;51.1;
07.07.2021 19:00:00;22.0;52.0;50.0;
07.07.2021 20:00:00;22.5;52.1;51.8;
07.07.2021 21:00:00;21.5;53.3;53.5;
07.07.2021 22:00:00;20.6;54.2;51.3;
07.07.2021 23:00:00;20.5;51.1;50.9;
08.07.2021 00:00:00;19.6;46.5;47.3;
08.07.2021 01:00:00;18.5;44.6;45.0;
08.07.2021 02:00:00;17.8;47.8;47.2;
08.07.2021 03:00:00;18.0;43.7;44.5;
08.07.2021 04:00:00;18.1;42.1;42.2;
08.07.2021 05:00:00;17.7;39.7;40.0;
08.07.2021 06:00:00;17.8;50.1;51.9;
08.07.2021 07:00:00;18.9;53.4;54.6;
08.07.2021 08:00:00;18.7;54.8;54.9;
08.07.2021 09:00:00;20.7;49.9;50.0;
08.07.2021 10:00:00;24.3;52.0;52.6;
08.07.2021 11:00:00;22.5;53.8;54.9;
08.07.2021 12:00:00;24.1;55.7;52.5;
08.07.2021 13:00:00;26.1;50.6;50.3;
08.07.2021 14:00:00;26.2;51.5;51.4;
08.07.2021 15:00:00;26.1;52.7;55.1;
08.07.2021 16:00:00;24.8;56.5;52.1;
08.07.2021 17:00:00;23.8;50.8;50.3;
08.07.2021 18:00:00;22.6;51.9;52.9;
08.07.2021 19:00:00;19.9;54.6;54.5;
08.07.2021 20:00:00;18.8;55.6;52.2;
08.07.2021 21:00:00;18.6;53.8;47.4;
08.07.2021 22:00:00;18.7;52.3;52.9;
08.07.2021 23:00:00;18.6;53.6;53.3;
09.07.2021 00:00:00;18.4;48.2;49.0;
09.07.2021 01:00:00;18.5;45.9;46.4;
09.07.2021 02:00:00;18.2;53.4;54.7;
09.07.2021 03:00:00;18.1;49.2;48.0;
09.07.2021 04:00:00;18.0;45.4;46.8;
09.07.2021 05:00:00;17.8;43.5;43.3;
09.07.2021 06:00:00;18.1;51.4;54.4;
09.07.2021 07:00:00;18.4;53.2;54.5;
09.07.2021 08:00:00;19.6;53.8;54.5;
09.07.2021 09:00:00;20.5;50.9;50.6;
09.07.2021 10:00:00;23.0;52.8;53.9;
09.07.2021 11:00:00;21.7;53.7;54.4;
09.07.2021 12:00:00;23.5;56.4;50.6;
09.07.2021 13:00:00;25.3;51.0;50.7;
09.07.2021 14:00:00;25.1;52.2;53.2;
09.07.2021 15:00:00;25.1;53.6;54.8;
09.07.2021 16:00:00;24.0;56.9;51.3;
09.07.2021 17:00:00;23.6;51.6;51.3;
09.07.2021 18:00:00;21.4;51.6;52.3;
09.07.2021 19:00:00;19.5;53.4;54.6;
09.07.2021 20:00:00;19.0;55.7;51.6;
09.07.2021 21:00:00;18.5;52.5;46.5;
09.07.2021 22:00:00;17.8;53.3;54.7;
09.07.2021 23:00:00;16.9;48.9;49.1;
10.07.2021 00:00:00;16.0;45.9;46.7;
10.07.2021 01:00:00;15.5;43.3;43.5;
10.07.2021 02:00:00;14.4;40.9;41.3;
10.07.2021 03:00:00;13.8;67.3;67.2;
10.07.2021 04:00:00;13.5;57.2;59.1;
10.07.2021 05:00:00;13.2;54.1;55.1;
10.07.2021 06:00:00;13.8;49.5;50.1;
10.07.2021 07:00:00;21.0;46.3;47.0;
10.07.2021 08:00:00;23.5;43.6;43.9;
10.07.2021 09:00:00;24.3;53.4;54.6;
10.07.2021 10:00:00;23.5;48.3;48.1;
10.07.2021 11:00:00;22.1;51.4;51.4;
10.07.2021 12:00:00;23.9;52.6;53.6;
10.07.2021 13:00:00;23.4;54.3;55.2;
10.07.2021 14:00:00;24.9;50.2;48.2;
10.07.2021 15:00:00;25.0;51.6;51.6;
10.07.2021 16:00:00;24.8;51.7;51.9;
10.07.2021 17:00:00;24.7;53.7;54.8;
10.07.2021 18:00:00;24.3;48.0;47.8;
10.07.2021 19:00:00;23.9;53.6;54.8;
10.07.2021 20:00:00;22.9;49.3;49.3;
10.07.2021 21:00:00;21.3;52.1;53.2;
10.07.2021 22:00:00;20.1;52.9;54.3;
10.07.2021 23:00:00;18.8;54.4;54.7;
11.07.2021 00:00:00;18.2;49.4;49.4;
11.07.2021 01:00:00;17.2;46.4;47.3;
11.07.2021 02:00:00;16.4;43.8;44.0;
11.07.2021 03:00:00;16.0;41.4;41.9;
11.07.2021 04:00:00;15.6;39.6;39.7;
11.07.2021 05:00:00;15.4;37.8;38.0;
11.07.2021 06:00:00;15.8;36.3;36.4;
11.07.2021 07:00:00;21.4;35.0;35.1;
11.07.2021 08:00:00;22.1;56.8;48.5;
11.07.2021 09:00:00;23.6;54.0;54.5;
11.07.2021 10:00:00;25.9;57.3;51.7;
11.07.2021 11:00:00;24.4;51.5;51.2;
11.07.2021 12:00:00;24.7;52.7;53.8;
11.07.2021 13:00:00;26.0;55.9;51.4;
11.07.2021 14:00:00;27.7;58.1;50.2;
11.07.2021 15:00:00;27.6;51.8;51.6;
11.07.2021 16:00:00;24.2;53.5;54.1;
11.07.2021 17:00:00;23.6;53.1;54.2;
11.07.2021 18:00:00;22.4;52.7;50.8;
11.07.2021 19:00:00;20.9;52.4;52.6;
11.07.2021 20:00:00;20.4;53.5;54.8;
11.07.2021 21:00:00;19.2;54.5;54.7;
11.07.2021 22:00:00;18.2;54.8;54.7;
11.07.2021 23:00:00;17.3;49.5;50.0;
12.07.2021 00:00:00;16.9;46.7;47.4;
12.07.2021 01:00:00;16.8;48.5;49.2;
12.07.2021 02:00:00;16.9;45.1;45.5;
12.07.2021 03:00:00;16.4;42.6;43.1;
12.07.2021 04:00:00;16.5;40.5;40.7;
12.07.2021 05:00:00;15.8;38.6;38.9;
12.07.2021 06:00:00;15.9;54.0;55.3;
12.07.2021 07:00:00;16.8;53.2;54.6;
12.07.2021 08:00:00;17.6;53.3;53.9;
12.07.2021 09:00:00;18.5;50.5;50.2;
12.07.2021 10:00:00;19.7;54.1;53.8;
12.07.2021 11:00:00;22.1;54.5;50.3;
12.07.2021 12:00:00;21.7;57.5;49.3;
12.07.2021 13:00:00;23.1;51.0;50.7;
12.07.2021 14:00:00;22.7;54.4;54.5;
12.07.2021 15:00:00;24.1;54.7;49.6;
12.07.2021 16:00:00;25.4;54.3;45.2;
12.07.2021 17:00:00;24.0;51.7;52.0;
12.07.2021 18:00:00;24.3;52.8;54.2;
12.07.2021 19:00:00;23.6;53.9;55.2;
12.07.2021 20:00:00;22.8;51.7;41.9;
12.07.2021 21:00:00;21.6;38.9;54.7;
12.07.2021 22:00:00;19.9;53.9;54.6;
12.07.2021 23:00:00;18.9;50.3;50.3;
13.07.2021 00:00:00;19.3;46.7;47.6;
13.07.2021 01:00:00;18.7;51.9;55.2;
13.07.2021 02:00:00;17.5;48.8;47.2;
13.07.2021 03:00:00;17.1;44.3;46.0;
13.07.2021 04:00:00;16.6;43.0;42.8;
13.07.2021 05:00:00;16.3;40.2;40.7;
13.07.2021 06:00:00;16.9;54.6;43.7;
13.07.2021 07:00:00;21.5;54.0;54.5;
13.07.2021 08:00:00;24.4;55.4;52.9;
13.07.2021 09:00:00;27.9;50.0;50.8;
13.07.2021 10:00:00;25.8;53.7;55.0;
13.07.2021 11:00:00;25.4;55.0;51.9;
13.07.2021 12:00:00;26.9;50.9;50.5;
13.07.2021 13:00:00;28.0;51.5;51.7;
13.07.2021 14:00:00;30.1;53.5;54.8;
13.07.2021 15:00:00;30.3;53.7;54.6;
13.07.2021 16:00:00;31.0;50.7;50.3;
13.07.2021 17:00:00;30.6;52.1;51.9;
13.07.2021 18:00:00;30.3;53.0;54.5;
13.07.2021 19:00:00;29.2;53.0;53.6;
13.07.2021 20:00:00;27.3;50.5;50.2;
13.07.2021 21:00:00;22.0;53.8;54.6;
13.07.2021 22:00:00;20.0;54.0;53.1;
13.07.2021 23:00:00;19.6;50.7;50.6;
14.07.2021 00:00:00;18.9;47.2;48.0;
14.07.2021 01:00:00;17.6;58.0;44.8;
14.07.2021 02:00:00;16.7;48.0;46.9;
14.07.2021 03:00:00;16.3;44.6;46.3;
14.07.2021 04:00:00;16.8;42.9;42.7;
14.07.2021 05:00:00;16.7;49.9;48.1;
14.07.2021 06:00:00;17.5;55.3;46.7;
14.07.2021 07:00:00;16.7;53.3;54.4;
14.07.2021 08:00:00;17.9;53.9;54.8;
14.07.2021 09:00:00;17.6;55.9;51.4;
14.07.2021 10:00:00;20.6;51.0;50.7;
14.07.2021 11:00:00;21.4;52.8;54.1;
14.07.2021 12:00:00;21.2;53.0;54.1;
14.07.2021 13:00:00;22.7;55.9;52.1;
14.07.2021 14:00:00;24.2;50.8;50.5;
14.07.2021 15:00:00;24.0;51.1;51.6;
14.07.2021 16:00:00;24.4;53.6;54.6;
14.07.2021 17:00:00;25.6;56.4;51.8;
14.07.2021 18:00:00;23.8;51.0;50.8;
14.07.2021 19:00:00;23.5;52.1;52.6;
14.07.2021 20:00:00;20.7;53.6;54.7;
14.07.2021 21:00:00;18.5;55.0;54.8;
14.07.2021 22:00:00;18.1;55.7;53.0;
14.07.2021 23:00:00;17.4;51.0;50.9;
15.07.2021 00:00:00;16.8;47.0;47.8;
15.07.2021 01:00:00;16.2;44.7;45.0;
15.07.2021 02:00:00;16.2;42.1;42.5;
15.07.2021 03:00:00;15.7;40.2;40.4;
15.07.2021 04:00:00;15.7;51.8;50.6;
15.07.2021 05:00:00;15.1;45.0;45.9;
15.07.2021 06:00:00;15.0;54.1;42.8;
15.07.2021 07:00:00;17.0;53.4;54.6;
15.07.2021 08:00:00;22.8;54.4;54.6;
15.07.2021 09:00:00;23.2;57.5;48.5;
15.07.2021 10:00:00;24.0;52.0;51.6;
15.07.2021 11:00:00;22.4;53.2;54.1;
15.07.2021 12:00:00;22.8;53.6;54.6;
15.07.2021 13:00:00;24.6;55.2;50.1;
15.07.2021 14:00:00;25.5;50.6;50.8;
15.07.2021 15:00:00;25.8;52.1;53.0;
15.07.2021 16:00:00;25.5;53.8;54.7;
15.07.2021 17:00:00;25.4;54.8;51.2;
15.07.2021 18:00:00;26.7;51.2;50.8;
15.07.2021 19:00:00;24.6;52.2;53.7;
15.07.2021 20:00:00;23.3;53.4;54.3;
15.07.2021 21:00:00;21.4;53.0;53.2;
15.07.2021 22:00:00;19.4;55.4;52.0;
15.07.2021 23:00:00;18.4;50.2;50.5;
16.07.2021 00:00:00;17.6;47.1;47.9;
16.07.2021 01:00:00;17.4;57.3;44.0;
16.07.2021 02:00:00;16.5;46.6;46.5;
16.07.2021 03:00:00;15.9;44.3;45.4;
16.07.2021 04:00:00;15.2;42.0;41.9;
16.07.2021 05:00:00;15.1;39.7;40.2;
16.07.2021 06:00:00;15.3;56.5;48.2;
16.07.2021 07:00:00;24.1;52.8;54.2;
16.07.2021 08:00:00;28.9;54.0;54.3;
16.07.2021 09:00:00;24.8;52.9;51.7;
16.07.2021 10:00:00;25.8;51.1;51.1;
16.07.2021 11:00:00;25.7;53.2;54.2;
16.07.2021 12:00:00;25.8;53.5;54.6;
16.07.2021 13:00:00;26.1;56.2;52.5;
16.07.2021 14:00:00;26.2;50.8;50.6;
16.07.2021 15:00:00;28.4;52.4;54.1;
16.07.2021 16:00:00;26.8;55.5;50.5;
16.07.2021 17:00:00;27.0;52.7;51.6;
16.07.2021 18:00:00;26.8;51.4;51.2;
16.07.2021 19:00:00;25.0;51.7;51.6;
16.07.2021 20:00:00;23.9;53.5;54.3;
16.07.2021 21:00:00;23.1;54.1;54.8;
16.07.2021 22:00:00;22.0;55.5;52.7;
16.07.2021 23:00:00;21.1;51.1;50.5;
17.07.2021 00:00:00;21.6;46.8;47.9;
17.07.2021 01:00:00;20.5;44.9;45.0;
17.07.2021 02:00:00;20.2;42.2;42.6;
17.07.2021 03:00:00;20.2;65.7;63.0;
17.07.2021 04:00:00;19.0;56.8;59.8;
17.07.2021 05:00:00;19.7;54.3;54.4;
17.07.2021 06:00:00;20.1;49.7;50.6;
17.07.2021 07:00:00;20.4;47.1;47.5;
17.07.2021 08:00:00;21.9;44.2;44.6;
17.07.2021 09:00:00;22.7;52.5;53.6;
17.07.2021 10:00:00;22.2;53.5;54.3;
17.07.2021 11:00:00;23.5;50.9;37.5;
17.07.2021 12:00:00;23.9;52.2;52.7;
17.07.2021 13:00:00;24.9;53.0;54.0;
17.07.2021 14:00:00;25.8;53.2;54.0;
17.07.2021 15:00:00;25.7;57.1;51.2;
17.07.2021 16:00:00;25.3;51.7;51.6;
17.07.2021 17:00:00;25.0;52.6;54.0;
17.07.2021 18:00:00;22.2;54.0;54.7;
17.07.2021 19:00:00;20.5;58.1;47.5;
17.07.2021 20:00:00;20.2;51.8;52.4;
17.07.2021 21:00:00;19.9;54.2;54.0;
17.07.2021 22:00:00;20.0;55.5;51.7;
17.07.2021 23:00:00;20.2;48.0;40.5;
18.07.2021 00:00:00;20.2;45.6;44.1;
18.07.2021 01:00:00;20.2;47.4;40.3;
18.07.2021 02:00:00;20.2;50.0;48.3;
18.07.2021 03:00:00;19.9;44.8;46.5;
18.07.2021 04:00:00;19.8;52.3;47.6;
18.07.2021 05:00:00;19.4;47.3;47.0;
18.07.2021 06:00:00;19.2;45.2;46.4;
18.07.2021 07:00:00;19.4;42.8;42.7;
18.07.2021 08:00:00;24.2;52.5;55.5;
18.07.2021 09:00:00;21.8;52.4;53.8;
18.07.2021 10:00:00;22.3;51.8;47.2;
18.07.2021 11:00:00;22.5;52.6;53.9;
18.07.2021 12:00:00;23.1;53.1;52.1;
18.07.2021 13:00:00;23.5;49.1;41.7;
18.07.2021 14:00:00;24.2;52.6;52.4;
18.07.2021 15:00:00;24.6;53.3;55.2;
18.07.2021 16:00:00;25.0;52.8;52.7;
18.07.2021 17:00:00;25.1;54.4;48.5;
18.07.2021 18:00:00;25.4;51.7;51.9;
18.07.2021 19:00:00;24.6;54.0;53.2;
18.07.2021 20:00:00;23.7;56.3;52.3;
18.07.2021 21:00:00;22.0;52.3;51.9;
18.07.2021 22:00:00;20.8;53.0;54.3;
18.07.2021 23:00:00;20.0;54.6;55.8;
19.07.2021 00:00:00;19.4;49.6;49.9;
19.07.2021 01:00:00;18.6;46.9;47.7;
19.07.2021 02:00:00;18.5;44.3;44.5;
19.07.2021 03:00:00;18.1;42.0;42.4;
19.07.2021 04:00:00;16.7;40.1;40.3;
19.07.2021 05:00:00;17.1;38.2;38.6;
19.07.2021 06:00:00;16.7;51.1;50.9;
19.07.2021 07:00:00;21.0;53.2;54.8;
19.07.2021 08:00:00;23.3;53.8;54.2;
19.07.2021 09:00:00;25.7;50.4;50.3;
19.07.2021 10:00:00;22.4;52.2;52.8;
19.07.2021 11:00:00;22.9;53.5;55.0;
19.07.2021 12:00:00;23.5;52.3;52.8;
19.07.2021 13:00:00;23.2;54.1;54.1;
19.07.2021 14:00:00;23.4;51.9;52.3;
19.07.2021 15:00:00;23.2;53.1;54.7;
19.07.2021 16:00:00;22.9;56.9;52.4;
19.07.2021 17:00:00;21.5;52.9;54.4;
19.07.2021 18:00:00;21.1;56.8;52.5;
19.07.2021 19:00:00;20.5;52.8;54.8;
19.07.2021 20:00:00;19.3;56.6;51.6;
19.07.2021 21:00:00;17.8;55.4;49.2;
19.07.2021 22:00:00;15.8;52.3;52.9;
19.07.2021 23:00:00;14.9;50.1;50.7;
20.07.2021 00:00:00;14.3;47.5;48.5;
20.07.2021 01:00:00;13.8;44.5;44.7;
20.07.2021 02:00:00;13.3;41.9;42.5;
20.07.2021 03:00:00;13.2;39.9;40.0;
20.07.2021 04:00:00;12.7;38.0;38.2;
20.07.2021 05:00:00;14.7;52.9;56.1;
20.07.2021 06:00:00;15.3;52.7;54.9;
20.07.2021 07:00:00;16.1;53.6;54.2;
20.07.2021 08:00:00;16.5;53.6;54.4;
20.07.2021 09:00:00;17.6;49.7;49.5;
20.07.2021 10:00:00;19.3;54.0;52.8;
20.07.2021 11:00:00;20.6;54.6;54.2;
20.07.2021 12:00:00;20.8;55.0;51.8;
20.07.2021 13:00:00;22.0;50.6;50.2;
20.07.2021 14:00:00;22.1;51.8;51.7;
20.07.2021 15:00:00;22.2;54.6;53.3;
20.07.2021 16:00:00;23.0;52.2;51.8;
20.07.2021 17:00:00;22.6;54.4;54.7;
20.07.2021 18:00:00;20.7;56.7;50.6;
20.07.2021 19:00:00;20.7;50.5;50.6;
20.07.2021 20:00:00;19.6;52.4;52.7;
20.07.2021 21:00:00;18.3;53.3;54.2;
20.07.2021 22:00:00;17.2;54.8;55.6;
20.07.2021 23:00:00;15.7;49.9;49.8;
21.07.2021 00:00:00;14.9;46.5;47.5;
21.07.2021 01:00:00;14.1;43.9;44.1;
21.07.2021 02:00:00;13.5;41.3;41.8;
21.07.2021 03:00:00;15.3;53.9;54.1;
21.07.2021 04:00:00;13.4;46.7;47.5;
21.07.2021 05:00:00;12.4;45.1;45.9;
21.07.2021 06:00:00;12.3;52.4;54.0;
21.07.2021 07:00:00;15.1;53.6;53.9;
21.07.2021 08:00:00;19.5;53.6;54.8;
21.07.2021 09:00:00;25.6;57.1;49.2;
21.07.2021 10:00:00;21.8;55.5;49.7;
21.07.2021 11:00:00;23.0;51.5;50.9;
21.07.2021 12:00:00;22.9;55.6;52.4;
21.07.2021 13:00:00;22.8;51.4;50.6;
21.07.2021 14:00:00;23.5;55.5;52.3;
21.07.2021 15:00:00;24.9;50.4;50.4;
21.07.2021 16:00:00;24.6;55.8;52.5;
21.07.2021 17:00:00;24.3;51.0;50.8;
21.07.2021 18:00:00;23.9;51.7;50.8;
21.07.2021 19:00:00;22.9;51.8;51.4;
21.07.2021 20:00:00;21.6;55.0;53.9;
21.07.2021 21:00:00;20.4;52.7;54.0;
21.07.2021 22:00:00;18.9;53.5;55.1;
21.07.2021 23:00:00;17.9;49.3;49.1;
22.07.2021 00:00:00;17.2;45.9;46.9;
22.07.2021 01:00:00;15.5;56.9;58.0;
22.07.2021 02:00:00;16.2;48.5;48.7;
22.07.2021 03:00:00;16.8;46.5;47.8;
22.07.2021 04:00:00;16.6;43.6;43.6;
22.07.2021 05:00:00;16.6;41.1;41.8;
22.07.2021 06:00:00;16.7;55.7;41.6;
22.07.2021 07:00:00;17.6;54.0;53.4;
22.07.2021 08:00:00;19.2;55.4;55.6;
22.07.2021 09:00:00;22.9;57.2;51.2;
22.07.2021 10:00:00;24.6;52.3;51.7;
22.07.2021 11:00:00;24.9;50.7;50.8;
22.07.2021 12:00:00;24.7;56.5;49.7;
22.07.2021 13:00:00;24.2;53.5;54.7;
22.07.2021 14:00:00;24.4;52.4;51.0;
22.07.2021 15:00:00;24.1;52.1;52.0;
22.07.2021 16:00:00;24.2;53.1;53.0;
22.07.2021 17:00:00;24.5;53.4;55.1;
22.07.2021 18:00:00;24.1;52.6;51.6;
22.07.2021 19:00:00;23.9;51.8;51.2;
22.07.2021 20:00:00;23.0;56.2;50.2;
22.07.2021 21:00:00;20.8;55.9;49.4;
22.07.2021 22:00:00;19.4;52.3;53.2;
22.07.2021 23:00:00;17.6;51.6;52.0;
23.07.2021 00:00:00;16.5;47.0;47.9;
23.07.2021 01:00:00;15.9;44.8;45.3;
23.07.2021 02:00:00;16.8;42.2;42.5;
23.07.2021 03:00:00;16.1;40.2;40.5;
23.07.2021 04:00:00;16.7;38.4;38.5;
23.07.2021 05:00:00;16.5;36.8;37.0;
23.07.2021 06:00:00;16.1;53.9;55.0;
23.07.2021 07:00:00;17.3;53.2;54.7;
23.07.2021 08:00:00;25.5;53.4;55.0;
23.07.2021 09:00:00;26.7;56.4;50.0;
23.07.2021 10:00:00;23.8;58.4;48.3;
23.07.2021 11:00:00;23.8;52.1;51.9;
23.07.2021 12:00:00;24.8;54.1;54.1;
23.07.2021 13:00:00;25.8;52.2;51.1;
23.07.2021 14:00:00;27.8;52.9;52.8;
23.07.2021 15:00:00;27.8;55.9;54.2;
23.07.2021 16:00:00;27.7;52.6;53.9;
23.07.2021 17:00:00;27.8;53.7;54.6;
23.07.2021 18:00:00;26.8;52.8;42.7;
23.07.2021 19:00:00;26.1;50.1;50.7;
23.07.2021 20:00:00;25.1;54.1;53.4;
23.07.2021 21:00:00;23.4;54.5;55.7;
23.07.2021 22:00:00;22.0;55.0;55.7;
23.07.2021 23:00:00;21.7;56.1;50.0;
24.07.2021 00:00:00;19.7;50.5;49.8;
24.07.2021 01:00:00;20.2;46.8;48.2;
24.07.2021 02:00:00;18.6;44.8;44.7;
24.07.2021 03:00:00;17.3;67.4;69.8;
24.07.2021 04:00:00;16.6;58.4;59.1;
24.07.2021 05:00:00;16.2;54.4;56.1;
24.07.2021 06:00:00;17.2;50.6;51.0;
24.07.2021 07:00:00;18.0;47.1;47.9;
24.07.2021 08:00:00;19.1;44.6;45.0;
24.07.2021 09:00:00;22.9;52.6;52.4;
24.07.2021 10:00:00;24.5;53.5;54.5;
24.07.2021 11:00:00;24.2;53.7;42.6;
24.07.2021 12:00:00;25.6;51.4;52.3;
24.07.2021 13:00:00;27.5;52.4;52.7;
24.07.2021 14:00:00;28.2;56.2;57.2;
24.07.2021 15:00:00;29.2;55.2;50.5;
24.07.2021 16:00:00;27.6;52.0;51.0;
24.07.2021 17:00:00;27.8;54.2;55.0;
24.07.2021 18:00:00;28.3;54.4;54.9;
24.07.2021 19:00:00;27.9;55.3;52.2;
24.07.2021 20:00:00;26.6;53.2;52.2;
24.07.2021 21:00:00;25.1;55.1;55.0;
24.07.2021 22:00:00;23.5;55.9;52.9;
24.07.2021 23:00:00;23.6;51.5;51.2;
25.07.2021 00:00:00;23.0;47.4;48.3;
25.07.2021 01:00:00;22.5;49.1;50.4;
25.07.2021 02:00:00;21.8;47.1;46.7;
25.07.2021 03:00:00;21.0;44.7;46.1;
25.07.2021 04:00:00;20.6;42.9;42.7;
25.07.2021 05:00:00;19.8;40.5;41.1;
25.07.2021 06:00:00;19.6;39.2;39.2;
25.07.2021 07:00:00;20.4;51.8;50.1;
25.07.2021 08:00:00;23.9;48.8;49.3;
25.07.2021 09:00:00;26.8;56.3;57.8;
25.07.2021 10:00:00;26.8;51.3;50.7;
25.07.2021 11:00:00;25.8;52.6;53.5;
25.07.2021 12:00:00;26.2;54.0;53.6;
25.07.2021 13:00:00;27.4;55.5;51.4;
25.07.2021 14:00:00;29.1;52.4;51.2;
25.07.2021 15:00:00;30.4;53.6;54.8;
25.07.2021 16:00:00;28.2;54.6;55.9;
25.07.2021 17:00:00;28.6;57.6;52.1;
25.07.2021 18:00:00;27.2;51.7;51.0;
25.07.2021 19:00:00;26.3;55.5;52.0;
25.07.2021 20:00:00;25.1;51.1;50.7;
25.07.2021 21:00:00;24.2;53.8;55.1;
25.07.2021 22:00:00;23.4;54.2;54.7;
25.07.2021 23:00:00;22.8;57.2;50.2;
26.07.2021 00:00:00;22.2;52.5;51.5;
26.07.2021 01:00:00;21.5;47.3;48.5;
26.07.2021 02:00:00;20.9;47.7;48.6;
26.07.2021 03:00:00;20.1;45.1;45.4;
26.07.2021 04:00:00;19.4;42.7;43.1;
26.07.2021 05:00:00;18.8;40.9;41.1;
26.07.2021 06:00:00;18.5;50.5;52.3;
26.07.2021 07:00:00;25.9;53.3;54.5;
26.07.2021 08:00:00;25.9;53.8;54.9;
26.07.2021 09:00:00;28.8;51.0;45.1;
26.07.2021 10:00:00;27.1;53.8;54.0;
26.07.2021 11:00:00;27.3;47.5;47.6;
26.07.2021 12:00:00;28.4;55.1;55.5;
26.07.2021 13:00:00;28.8;52.9;54.1;
26.07.2021 14:00:00;29.2;54.4;54.6;
26.07.2021 15:00:00;30.3;56.3;49.2;
26.07.2021 16:00:00;26.9;50.6;51.1;
26.07.2021 17:00:00;28.4;55.4;56.9;
26.07.2021 18:00:00;28.5;54.2;55.5;
26.07.2021 19:00:00;26.2;52.5;48.1;
26.07.2021 20:00:00;23.9;53.8;53.3;
26.07.2021 21:00:00;22.3;40.3;54.6;
